Book ID,Title,Author,Category,Price (Rs.),ISBN,Cover Image URL,In Stock,View Count,Rating,Search Tags,Search Count,Branch,Current Stock,Daily Sales,Branch Demand Score,Trend Score,Trend Label,,,,,,,,
REAL-231,විජයබා කොල්ලය (Vijayaba Kollaya),ඩබ්ලිව්. ඒ. සිල්වා,නවකතා (Novel),1230,978-955-31-1656-7,/images/books/vijayaba_kollaya.jpg,TRUE,920,4.8,"විජයබා කොල්ලය, Vijayaba Kollaya, ඩබ්ලිව්. ඒ. සිල්වා",230,Kandy,98,31,183.6,128.72,High Demand,,,,,,,,
REAL-232,අගමෙහෙසිය (Agamehesiya),ජයකොඩි සෙනෙවිරත්න,නවකතා (Novel),650,978-955-686-087-0,/images/books/agamehesiya.jpg,TRUE,540,3.9,"අගමෙහෙසිය, Agamehesiya, ජයකොඩි සෙනෙවිරත්න",135,Kandy,46,4,90.2,78.34,Moderate Demand,,,,,,,,
REAL-233,ගෝරා (Gora),රවීන්ද්‍රනාත් ඨාකූර් - පරි. චින්තා ලක්ෂ්මී,පරිවර්තන,1850,955-652-042-2,/images/books/gora.jpg,TRUE,850,5,"ගෝරා, Gora, රවීන්ද්‍රනාත් ඨාකූර්",213,Kandy,40,37,192.1,137.52,High Demand,,,,,,,,
REAL-234,ධීවර ගීතය (Piebald Dog Running...),චිංගීස් අයිත්මාතොව් - පරි. චූලානන්ද සමරනායක,පරිවර්තන,800,978-955-1559-40-3,/images/books/dhiwara_geethaya.jpg,TRUE,620,4.7,"ධීවර ගීතය, Dhiwara Geethaya",155,Galle,81,17,130.6,99.72,High Demand,,,,,,,,
REAL-235,ට්‍රෑෂ් (Trash),ඇන්ඩි මුලිගන් - පරි. නිපුනිකා ප්‍රනාන්දු,යොවුන් නවකතා,1200,978-955-7189-25-3,/images/books/trash.jpg,TRUE,480,4.5,"ට්‍රෑෂ්, Trash, ඇන්ඩි මුලිගන්",120,Kandy,55,23,129.4,96.18,High Demand,,,,,,,,
REAL-236,සැබෑ මිනිසෙකුගේ කතාවක්,බොරිස් පොලේවොයි - පරි. දැදිගම වී. රුද්‍රිගු,පරිවර්තන,750,978-955-21-3275-9,/images/books/saba_minisekuge_kathawak.jpg,TRUE,940,4.3,"සැබෑ මිනිසෙකුගේ කතාවක්, බොරිස් පොලේවොයි",235,Colombo,75,19,156.2,116.64,High Demand,,,,,,,,
REAL-237,යක්ෂයා සහ ප්‍රිම් මෙනෙවිය,පාවුලෝ කොයියෝ - පරි. චූලානන්ද සමරනායක,පරිවර්තන,1200,978-955-1559-47-2,/images/books/the_devil_and_miss_prym.jpg,TRUE,510,3.6,"යක්ෂයා සහ ප්‍රිම් මෙනෙවිය, පාවුලෝ කොයියෝ",128,Galle,87,25,126.9,85.68,High Demand,,,,,,,,
REAL-238,චෝකර්බාලි (Chokker Bali),රබීන්ද්‍රනාත් තාගෝර් - පරි. චින්තා ලක්ෂ්මී,පරිවර්තන,1300,978-955-1559-38-0,/images/books/chokker_bali.jpg,TRUE,620,3.9,"චෝකර්බාලි, Chokker Bali, රබීන්ද්‍රනාත් තාගෝර්",155,Galle,33,23,134.6,99.72,High Demand,,,,,,,,
REAL-239,නූරි නම් බිඟුපල්ලා (The Beekeeper of Aleppo),ක්‍රිස්ටි ලෙෆ්ටෙරි - පරි. රුවිනි තල්පාවිල,පරිවර්තන,1600,978-624-5774-66-1,/images/books/the_beekeeper_of_aleppo.jpg,TRUE,450,3.8,"නූරි නම් බිඟුපල්ලා, The Beekeeper of Aleppo",113,Galle,23,7,88.1,76.42,Moderate Demand,,,,,,,,
REAL-240,රතු වෙළඹ (A Lie of the Mind),සෑම් ෂෙපර්ඩ් - පරි. ලියනගේ අමරකීර්ති,පරිවර්තන,800,978-624-6625-73-3,/images/books/a_lie_of_the_mind.jpg,TRUE,320,4.6,"රතු වෙළඹ, A Lie of the Mind, සෑම් ෂෙපර්ඩ්",80,Galle,54,12,95.6,78.92,Moderate Demand,,,,,,,,
REAL-241,ලජ්ජා (Lajja),තස්ලිමා නස්රීන් - පරි. දිමුතු සමුදු ලියනගේ,පරිවර්තන,1200,978-955-7189-24-6,/images/books/lajja.jpg,TRUE,890,4.1,"ලජ්ජා, Lajja, තස්ලිමා නස්රීන්",223,Colombo,33,22,156.3,117.86,High Demand,,,,,,,,
REAL 242,ලස්සන වසිලීස්සා (Lassana Vasilissa),දැදිගම වී. රුද්‍රිගු (Dadigama V. Rodrigo),රුසියානු සුරංගනා කතා,1350,978-955-21-3272-8,/images/books/lassana_vasilissa.jpg,TRUE,0,4.8,"ලස්සන වසිලීස්සා, Lassana Vasilissa",33,Colombo,42,33,120.6,84.42,High Demand,,,,,,,,
REAL-243,මගේම තැනක් (A Room of One's Own),වර්ජිනියා වුල්ෆ් - පරි. කියාරා මන්ඩූලි මෙන්ඩිස්,පරිවර්තන,980,978-624-6625-13-9,/images/books/magema_thanak.jpg,TRUE,420,3.6,"මගේම තැනක්, Magema Thanak",105,Colombo,28,27,123.6,87.62,High Demand,,,,,,,,
REAL-244,ඩේමියන් (Demian),හර්මන් හෙස - පරි. මහින්ද පතිරණ,පරිවර්තන,980,978-955-1559-96-0,/images/books/demian.jpg,TRUE,510,4.6,"ඩේමියන්, Demian, හර්මන් හෙස",128,Galle,65,3,92.9,82.28,High Demand,,,,,,,,
REAL-245,යකඩ සිල්පර (Yakada Silpara),විමල් උදය හපුගොඩආරච්චි,නවකතා (Novel),900,978-955-677-635-5,/images/books/yakada_silpara.jpg,TRUE,340,4.6,"යකඩ සිල්පර, Yakada Silpara",85,Colombo,93,2,77.2,68.24,Moderate Demand,,,,,,,,
REAL-246,කුඹලා මැටි පදම්කළ හැටි,ජයසේන දිසානායක,නවකතා (Novel),950,10190960-0004,/images/books/kumbala_mati_padamkala_hati.jpg,TRUE,680,4.9,කුඹලා මැටි පදම්කළ හැටි,170,Colombo,64,22,147.4,111.48,High Demand,,,,,,,,
REAL-247,ක්‍රූර අසුර යාමය (Krura Asura Yamaya),නෝබට් අයගමගේ,නවකතා (Novel),1200,978-955-677-387-3,/images/books/krura_asura_yamaya.jpg,TRUE,450,4.8,"ක්‍රූර අසුර යාමය, Krura Asura Yamaya",113,Kandy,20,13,110.1,93.52,High Demand,,,,,,,,
REAL-248,පහනක අඳුර (Pahanaka Andura),එරික් ඉලයප්ආරච්චි,නවකතා (Novel),950,978-624-00-1774-9,/images/books/pahanaka_andura.jpg,TRUE,420,4.9,"පහනක අඳුර, Pahanaka Andura",105,Kandy,68,10,102.6,85.62,High Demand,,,,,,,,
REAL-249,නිවංක කතාව (Niwanka Kathawa),එරික් ඉලයප්ආරච්චි,නවකතා (Novel),1750,978-624-00-1447-2,/images/books/niwanka_kathawa.jpg,TRUE,510,4.9,"නිවංක කතාව, Niwanka Kathawa",128,Colombo,52,5,99.9,88.78,High Demand,,,,,,,,
REAL-250,රැදු රොන් සුනු (Raudu Ron Sunu),කීර්ති වැලිසරගේ,නවකතා (Novel),1350,978-955-31-1572-0,/images/books/raudu_ron_sunu.jpg,TRUE,340,3.9,"රැදු රොන් සුනු, Raudu Ron Sunu",85,Galle,85,2,70.2,60.64,Moderate Demand,,,,,,,,
REAL-251,උත්පත්ති (Uthpaththi - Genesis),කීර්ති වැලිසරගේ,නවකතා (Novel),1500,978-955-31-2890-4,/images/books/uthpaththi.jpg,TRUE,680,4.8,"උත්පත්ති, Uthpaththi, Genesis",170,Galle,60,22,146.4,110.68,High Demand,,,,,,,,
NAKU-101,නකුල මුනි (Nakula Muni),එරික් ඉලයප්ආරච්චි,නවකතා (Novel),2650,978-624-00-1447-2,/images/books/nakula_muni.jpg,TRUE,0,4.5,"නකුල මුනි, Nakula Muni",93,Galle,21,28,119.6,87.32,High Demand,,,,,,,,
REAL-253,කාල සර්ප (Kala Sarpa),කීර්ති වැලිසරගේ,නවකතා (Novel),1500,978-955-671-654-2,/images/books/kala_sarpa.jpg,TRUE,650,4.1,"කාල සර්ප, Kala Sarpa",163,Kandy,91,36,165.1,108.62,High Demand,,,,,,,,
REAL-254,සන්ධ්‍යානන්දය (Sandhyanandaya),කීර්ති වැලිසරගේ,නවකතා (Novel),1250,978-955-31-2386-2,/images/books/sandhyanandaya.jpg,TRUE,420,4.7,"සන්ධ්‍යානන්දය, Sandhyanandaya",105,Colombo,29,35,150.6,107.12,High Demand,,,,,,,,
REAL-255,වසඟ (Wasanga),කීර්ති වැලිසරගේ,නවකතා (Novel),1200,978-955-31-3508-7,/images/books/wasanga_new.jpg,TRUE,580,4.1,"වසඟ, Wasanga, කීර්ති වැලිසරගේ",145,Galle,20,21,129.4,99.38,High Demand,,,,,,,,
REAL-256,සිතේ කෙටුණු දේව නගර,පී. බී. ජයසේකර,නවකතා (Novel),1200,978-624-5865-45-1,/images/books/sithe_ketunu_dewa_nagara.jpg,TRUE,490,4.2,"සිතේ කෙටුණු දේව නගර, පී. බී. ජයසේකර",123,Galle,58,40,161.3,106.56,High Demand,,,,,,,,
REAL-257,උසාවි ගිය නෙරූදා නොහොත් කාම සෝර කවියා,පී. බී. ජයසේකර,නවකතා (Novel),1480,978-624-5865-20-8,/images/books/usawi_giya_neruda.jpg,TRUE,710,4.7,"උසාවි ගිය නෙරූදා, කාම සෝර කවියා",178,Colombo,51,31,165.9,119.48,High Demand,,,,,,,,
REAL-258,මරියා සිලෝනිකා වස්තුව,පී. බී. ජයසේකර,නවකතා (Novel),520,978-955-3559-85-9,/images/books/maria_silonika_wasthuwa.jpg,TRUE,310,3.6,මරියා සිලෝනිකා වස්තුව,78,Galle,39,34,128.9,85.48,High Demand,,,,,,,,
REAL-259,පුද්ගලිකයි රහසිගතයි,පී. බී. ජයසේකර,නවකතා (Novel),1300,978-624-5865-81-9,/images/books/pudgalikayi_rahasigathayi.jpg,TRUE,450,4.2,පුද්ගලිකයි රහසිගතයි,113,Colombo,27,4,86.1,78.42,Moderate Demand,,,,,,,,
REAL-260,ඇස් දෙක (Aes Deka),සෝමපාල රණතුංග,නවකතා (Novel),450,978-955-671-156-1,/images/books/aes_deka.jpg,TRUE,280,4.8,"ඇස් දෙක, Aes Deka",70,Galle,21,21,112.4,89.38,High Demand,,,,,,,,
REAL-261,අබායාත්ති (Abayaththi),මනෝහරි ජයලත්,නවකතා (Novel),1000,978-624-5663-81-1,/images/books/abayaththi.jpg,TRUE,520,3.5,"අබායාත්ති, Abayaththi",130,Colombo,93,36,148.6,93.22,High Demand,,,,,,,,
REAL-262,කඩදොර (Kadadora),මනෝහරි ජයලත්,නවකතා (Novel),980,978-624-5546-50-3,/images/books/kadadora.jpg,TRUE,410,4.1,"කඩදොර, Kadadora",103,Galle,26,13,99.9,82.08,High Demand,,,,,,,,
REAL-263,රතු වදමල් (Rathu Wadamal),මනෝහරි ජයලත්,නවකතා (Novel),1380,978-624-6743-25-3,/images/books/rathu_wadamal.jpg,TRUE,680,4,"රතු වදමල්, Rathu Wadamal",170,Galle,87,13,120.4,91.18,High Demand,,,,,,,,
REAL-264,නිදොස්මි නිදහස්මි (Nidosmi Nidahasmi),මනෝහරි ජයලත්,නවකතා (Novel),1200,978-624-6625-29-0,/images/books/nidosmi_nidahasmi.jpg,TRUE,420,4.1,නිදොස්මි නිදහස්මි,105,Kandy,62,16,106.6,81.42,High Demand,,,,,,,,
REAL-265,ගිරිජා (Girija),මනෝහරි ජයලත්,නවකතා (Novel),1300,978-624-5546-38-1,/images/books/girija.jpg,TRUE,510,4.5,"ගිරිජා, Girija",128,Colombo,55,28,141.9,102.08,High Demand,,,,,,,,
REAL-266,සංසක්කාරි (Sansakkari),මනෝහරි ජයලත්,නවකතා (Novel),980,978-624-5546-21-3,/images/books/sansakkari.jpg,TRUE,340,3.5,"සංසක්කාරි, Sansakkari",85,Galle,35,26,114.2,80.04,High Demand,,,,,,,,
REAL-267,හතළිස් එක්වැන්නා (The Forty First),බොරිස් ලැව්රෙන්යොව් - පරි. දැදිගම වී. රුද්‍රිගු,පරිවර්තන,400,978-955-21-3322-0,/images/books/hathalis_ekwanna.jpg,TRUE,760,4.5,"හතළිස් එක්වැන්නා, Hathalis Ekwanna",190,Colombo,76,34,173.8,119.96,High Demand,,,,,,,,
REAL-268,මුහුදුබත් වූ නෞකාව සහ අප්‍රකට ෂර්ලොක් හෝම්ස් කතා,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,891,9.78625E+12,/images/books/muhudubath_wu_naukawa.jpg,TRUE,0,3.6,"මුහුදුබත් වූ නෞකාව, Sherlock Holmes, චන්දන මෙන්ඩිස්",58,Colombo,84,34,115.6,70.12,Moderate Demand,,,,,,,,
REAL-269,ඝාතකයා නිදැල්ලේ - අභිරහස් කතා එකතුව 01,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,891,9.78625E+12,/images/books/ghathakaya_nidalle.jpg,TRUE,0,3.7,"ඝාතකයා නිදැල්ලේ, Abhirahas Katha, චන්දන මෙන්ඩිස්",119,Kandy,44,3,66.8,59.06,Moderate Demand,,,,,,,,
REAL-270,මුහුදු ගිනිඅවිය සහ තවත් ෂර්ලොක් හෝම්ස් කතා,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,801,9.78955E+12,/images/books/muhudu_giniaviya.jpg,TRUE,0,4.6,"මුහුදු ගිනිඅවිය, Sherlock Holmes, චන්දන මෙන්ඩිස්",53,Kandy,39,24,104.6,77.92,Moderate Demand,,,,,,,,
REAL-271,රෝස මල් උයන (Rosa Mal Uyana),පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,1350,9.78955E+12,/images/books/rosa_mal_uyana.jpg,TRUE,0,4.4,"රෝස මල් උයන, Rosa Mal Uyana, චන්දන මෙන්ඩිස්",97,Galle,21,3,69.4,66.68,Moderate Demand,,,,,,,,
REAL-272,දඟකාර ටොම් සෝයර් (Dagakara Tom Sawyer),පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,855,9.78955E+12,/images/books/dagakara_tom_sawyer.jpg,TRUE,0,4,"දඟකාර ටොම් සෝයර්, Mark Twain, චන්දන මෙන්ඩිස්",83,Colombo,97,8,72.6,56.32,Moderate Demand,,,,,,,,
REAL-273,ශ්‍රේෂ්ඨ ලේඛකයන්ගේ විශිෂ්ට කෙටිකතා,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,1350,9.78955E+12,/images/books/shreshta_lekhakayange.jpg,TRUE,0,4.7,"ශ්‍රේෂ්ඨ ලේඛකයන්ගේ විශිෂ්ට කෙටිකතා, Short Stories",41,Galle,51,24,103.2,76.24,Moderate Demand,,,,,,,,
REAL-274,වියරු විද්‍යාඥයා සහ තවත් අද්භූත කතා,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,765,9789551262068-1,/images/books/wiyaru_widyagnaya.jpg,TRUE,0,4.6,"වියරු විද්‍යාඥයා, Adbhutha Katha, චන්දන මෙන්ඩිස්",69,Kandy,88,15,89.8,68.06,Moderate Demand,,,,,,,,
REAL-275,සිහිනයක රැඳී රහසක් (Sihinayaka Randi Rahasak),මැක්ස් අර්ලිච් - පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,1080,9.78955E+12,/images/books/sihinayaka_randi_rahasak.jpg,TRUE,0,3.5,"සිහිනයක රැඳී රහසක්, Max Ehrlich, චන්දන මෙන්ඩිස්",53,Galle,71,27,99.6,63.92,Moderate Demand,,,,,,,,
REAL-276,මුතු ඇටය - ශ්‍රේෂ්ඨ ලේඛකයන්ගේ විශිෂ්ට කෙටිකතා 4,පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,1395,9.78955E+12,/images/books/muthu_ataya.jpg,TRUE,0,3.9,"මුතු ඇටය, Muthu Ataya, චන්දන මෙන්ඩිස්",79,Colombo,31,7,68.8,60.36,Moderate Demand,,,,,,,,
REAL-277,ගැටකපන පුංචා (Gatakapana Puncha),ලියෝන් ගාෆීල්ඩ් - පරි. චන්දන මෙන්ඩිස්,පරිවර්තන,801,9.78955E+12,/images/books/gatakapana_puncha.jpg,TRUE,0,4.8,"ගැටකපන පුංචා, Leon Garfield, චන්දන මෙන්ඩිස්",66,Galle,42,16,93.2,75.44,Moderate Demand,,,,,,,,
NOVEL-001,වරහව් (Warahaw),උදේනි දෙල්ගහවත්ත,නවකතා (Novel),1300,9.78625E+12,/images/books/warahaw.jpg,TRUE,0,4.3,"වරහව්, Warahaw, උදේනි දෙල්ගහවත්ත",120,Colombo,70,25,117,81.4,High Demand,,,,,,,,
NOVEL-002,ලාලිත ලාලසී (Laalitha Laalasi),ගිම්හානි වාසනා,නවකතා (Novel),1400,9.78625E+12,/images/books/laalitha_laalasi.jpg,TRUE,0,4.6,"ලාලිත ලාලසී, Laalitha Laalasi, ගිම්හානි වාසනා",43,Galle,25,38,130.6,89.12,High Demand,,,,,,,,
NOVEL-003,නිදුක්කා (Nidukka),තරංගා දිසානායක,නවකතා (Novel),1650,9.78625E+12,/images/books/nidukka.jpg,TRUE,0,4.7,"නිදුක්කා, Nidukka, තරංගා දිසානායක",44,Colombo,85,9,73.8,61.26,Moderate Demand,,,,,,,,
