singlish,sinhala
puttuvae,පුටුව
phutuva,පුටුව
pputuvva,පුටුව
puttuva,පුටුව
roophaya,රූපය
rroooopaya,රූපය
rooppaya,රූපය
rooppaeyae,රූපය
roopaya,රූපය
roophhaya,රූපය
rooopahyah,රූපය
rrooppaya,රූපය
rououpaya,රූපය
roopaayaa,රූපය
roooopaya,රූපය
rooopaayaa,රූපය
rououpaaya,රූපය
roopaeyae,රූපය
roopahyah,රූපය
rupaeyae,රූපය
rupaaayaa,රූපය
rupaeeyae,රූපය
rooopaya,රූපය
rruppaya,රූපය
rupahyahh,රූපය
ruppaya,රූපය
rupaya,රූපය
ruupaaya,රූපය
ruupaya,රූපය
rupphaya,රූපය
ruphaya,රූපය
rupaayaa,රූපය
rupahyah,රූපය
daatthttha,දත්ත
dathhthha,දත්ත
dathhthhaa,දත්ත
daethtthae,දත්ත
ddaththaa,දත්ත
datthttha,දත්ත
dhhaththa,දත්ත
ddaththa,දත්ත
daththa,දත්ත
dhaththa,දත්ත
dahththah,දත්ත
daaththaa,දත්ත
dahhththah,දත්ත
daeththae,දත්ත
daathhthaa,දත්ත
dettttha,දත්ත
deattha,දත්ත
dhettha,දත්ත
dhetttha,දත්ත
deetthha,දත්ත
deththha,දත්ත
deetthah,දත්ත
detthaae,දත්ත
detthaa,දත්ත
deettha,දත්ත
detttttha,දත්ත
ddetttha,දත්ත
dettha,දත්ත
dethtthha,දත්ත
detthaaa,දත්ත
detthae,දත්ත
ddettha,දත්ත
detthah,දත්ත
deatthaa,දත්ත
daatthaa,දත්ත
dhhattha,දත්ත
dhattha,දත්ත
dattttha,දත්ත
dahttthah,දත්ත
ddatttha,දත්ත
daaatthaa,දත්ත
dahtthah,දත්ත
daththha,දත්ත
daetthae,දත්ත
dattha,දත්ත
daettthae,දත්ත
datttttha,දත්ත
ddattha,දත්ත
diga,දිග
dhiga,දිග
digae,දිග
digahh,දිග
dighha,දිග
digha,දිග
ddiiga,දිග
digah,දිග
diigae,දිග
diggaa,දිග
diiga,දිග
dyga,දිග
dygaa,දිග
digga,දිග
digaa,දිග
ddiga,දිග
diigaa,දිග
ddhiga,දිග
maallii,මල්ලි
mallii,මල්ලි
malllii,මල්ලි
maelli,මල්ලි
mally,මල්ලි
mmally,මල්ලි
mahlli,මල්ලි
mmaelli,මල්ලි
mmahlli,මල්ලි
maalli,මල්ලි
malli,මල්ලි
yaluva,යාළුවා
yaluuuwa,යාළුවා
yaeluwaee,යාළුවා
yaaloowa,යාළුවා
yaluuwa,යාළුවා
yaaluwaa,යාළුවා
yahluwaah,යාළුවා
yaloowa,යාළුවා
yahluwah,යාළුවා
yyaluva,යාළුවා
yaaaluwaa,යාළුවා
yaluwa,යාළුවා
yaeluwae,යාළුවා
yaaluvaa,යාළුවා
yaeluuvae,යාළුවා
yalluuva,යාළුවා
yaeluvae,යාළුවා
yahluvah,යාළුවා
yaloova,යාළුවා
yalluwa,යාළුවා
yahluvaah,යාළුවා
yalloova,යාළුවා
yaaluvaaa,යාළුවා
yaluuva,යාළුවා
maahathha,මහත
maehaethae,මහත
maahaathaaa,මහත
mahatha,මහත
mahhahthhah,මහත
mahatttha,මහත
mahattha,මහත
maahaathaa,මහත
maehaetthae,මහත
mahhahthah,මහත
mahathha,මහත
maahaataa,මහත
maehaetae,මහත
mahhahtah,මහත
mahatta,මහත
mahhhahtah,මහත
maahatha,මහත
maehaeetae,මහත
mmaahaataa,මහත
mahaatta,මහත
mahata,මහත
papool,පැපොල්
papol,පැපොල්
paapol,පැපොල්
paaapol,පැපොල්
paepol,පැපොල්
pappool,පැපොල්
pappoul,පැපොල්
pahpol,පැපොල්
papoul,පැපොල්
ppapppol,පැපොල්
pahpoll,පැපොල්
ppappol,පැපොල්
paepoll,පැපොල්
phaphool,පැපොල්
phaphol,පැපොල්
dukae,දුක
dukah,දුක
ducha,දුක
dhuuka,දුක
dooka,දුක
dukaa,දුක
duuka,දුක
duukaa,දුක
dduka,දුක
duchha,දුක
dukahh,දුක
dukka,දුක
ddukae,දුක
duka,දුක
ddukaa,දුක
duca,දුක
dduca,දුක
dukaaa,දුක
dhuka,දුක
doooka,දුක
dukkka,දුක
paeniwidyae,පණිවිඩය
phanniwidya,පණිවිඩය
ppaniwidya,පණිවිඩය
paniiwiiddya,පණිවිඩය
paaniwidyaa,පණිවිඩය
pahniwidyyah,පණිවිඩය
phaniwidya,පණිවිඩය
pannividya,පණිවිඩය
panywydya,පණිවිඩය
pahniwidyah,පණිවිඩය
paniwiddya,පණිවිඩය
paniwidhya,පණිවිඩය
paaniwwidyaa,පණිවිඩය
paanywydya,පණිවිඩය
paniwiddyya,පණිවිඩය
panniwidhya,පණිවිඩය
ppaniwidyya,පණිවිඩය
paeeniwidyae,පණිවිඩය
paniiwiidya,පණිවිඩය
panividya,පණිවිඩය
paniwidya,පණිවිඩය
pannividaya,පණිවිඩය
paniwidhayaa,පණිවිඩය
paniiwiidayaa,පණිවිඩය
panywydaya,පණිවිඩය
pahniwidahyah,පණිවිඩය
panividaya,පණිවිඩය
phaniwidaya,පණිවිඩය
paeniwidaeeyae,පණිවිඩය
pahniwidahyahh,පණිවිඩය
paniiwiidaya,පණිවිඩය
paniwidhaya,පණිවිඩය
paniwidaya,පණිවිඩය
paaniwidaayaa,පණිවිඩය
ppaniwidayya,පණිවිඩය
panywwydaya,පණිවිඩය
paniwiddaya,පණිවිඩය
phaniwiddaya,පණිවිඩය
paniwiddayya,පණිවිඩය
ppaniwidaya,පණිවිඩය
paaniwidaaayaa,පණිවිඩය
paeniwidaeyae,පණිවිඩය
raachaannaawaa,රචනාව
rahchahnahwah,රචනාව
rachanava,රචනාව
raechaenaewwae,රචනාව
rachanawa,රචනාව
rahhchahnahwah,රචනාව
raechaenaewae,රචනාව
raachanava,රචනාව
raachaanaawaa,රචනාව
rahchahnahvahh,රචනාව
raechaenaevae,රචනාව
rahchahnahvah,රචනාව
raachaannaavaa,රචනාව
rachhanawa,රචනාව
raechhaenaevae,රචනාව
raachaanaavaa,රචනාව
looonoo,ලුණු
luuunuu,ලුණු
luunuu,ලුණු
loonoo,ලුණු
lunu,ලුණු
laeessaenae,ලස්සන
lassana,ලස්සන
lashshanaa,ලස්සන
lashshana,ලස්සන
laessaenae,ලස්සන
lassssana,ලස්සන
lahssahnnah,ලස්සන
laassaanaa,ලස්සන
lasssssana,ලස්සන
laassaanaaa,ලස්සන
lahssahnah,ලස්සන
saacshiya,සාක්ෂිය
saakshiiya,සාක්ෂිය
saachshiya,සාක්ෂිය
saeaekshiyae,සාක්ෂිය
ssaaksshiya,සාක්ෂිය
saaaakshhiyaa,සාක්ෂිය
saakshiya,සාක්ෂිය
saaakshyya,සාක්ෂිය
saachshiiya,සාක්ෂිය
sahahkshiyah,සාක්ෂිය
sssaaksshiya,සාක්ෂිය
saacshiiya,සාක්ෂිය
saakshyya,සාක්ෂිය
saakkshiya,සාක්ෂිය
saeaekshiiyae,සාක්ෂිය
shaakshhiya,සාක්ෂිය
sahahkshiyahh,සාක්ෂිය
ssaakshiiya,සාක්ෂිය
shaakshhiyya,සාක්ෂිය
saaaakshiyaa,සාක්ෂිය
saakkshhiya,සාක්ෂිය
saaksiya,සාක්ෂිය
saeaeksiyyae,සාක්ෂිය
saaaksiiya,සාක්ෂිය
saacsiya,සාක්ෂිය
sssaakssiya,සාක්ෂිය
sahhahksiyah,සාක්ෂිය
saachsiya,සාක්ෂිය
ssaakssiya,සාක්ෂිය
saaakksiya,සාක්ෂිය
saaaakssiyaa,සාක්ෂිය
saachsiiya,සාක්ෂිය
saaksiiya,සාක්ෂිය
saeaeksiyae,සාක්ෂිය
ssaaksyya,සාක්ෂිය
saacssiya,සාක්ෂිය
shaaakshiya,සාක්ෂිය
saaksyya,සාක්ෂිය
saakksiya,සාක්ෂිය
saaaaksiyaa,සාක්ෂිය
sahahksiyah,සාක්ෂිය
shaakshiya,සාක්ෂිය
koppaeyae,කෝප්පය
kophphaya,කෝප්පය
copppaya,කෝප්පය
coppaya,කෝප්පය
koppahhyah,කෝප්පය
kophpphaya,කෝප්පය
chopppaya,කෝප්පය
koppaayaa,කෝප්පය
koppahyah,කෝප්පය
kkoppaaya,කෝප්පය
koppppaya,කෝප්පය
kooppaya,කෝප්පය
kkooppaya,කෝප්පය
kkoppppaya,කෝප්පය
choppaya,කෝප්පය
koppaya,කෝප්පය
kkoppaya,කෝප්පය
kouppaya,කෝප්පය
kouuppaya,කෝප්පය
koppaayyaa,කෝප්පය
koppaeyyae,කෝප්පය
hisah,හිස
hisahh,හිස
hisae,හිස
hiissa,හිස
hhisha,හිස
hisssa,හිස
hisa,හිස
hysa,හිස
hissa,හිස
hyysa,හිස
hiisa,හිස
hhisae,හිස
hisha,හිස
hisaa,හිස
hisaaa,හිස
gannawa,ගන්නවා
ghannawa,ගන්නවා
gaahnnahwah,ගන්නවා
gaennnaewae,ගන්නවා
ghannaawa,ගන්නවා
gahnnahwah,ගන්නවා
gaennaewae,ගන්නවා
gaannaawaaa,ගන්නවා
gannava,ගන්නවා
gaannaawaa,ගන්නවා
gannnava,ගන්නවා
ggannawwa,ගන්නවා
ggannawa,ගන්නවා
gahnnahvah,ගන්නවා
gaennaevae,ගන්නවා
gggannava,ගන්නවා
ggannava,ගන්නවා
gahnnahvvah,ගන්නවා
gaannaavaaa,ගන්නවා
gaannawa,ගන්නවා
gaennaaevae,ගන්නවා
gaannaavaa,ගන්නවා
ghannaava,ගන්නවා
ghannava,ගන්නවා
kkarawala,කරවල
charawalaa,කරවල
kaaraawaalaa,කරවල
kaeraewaeelae,කරවල
kahrahwahlaah,කරවල
kaeraewaelae,කරවල
karawala,කරවල
carrawala,කරවල
karravala,කරවල
kahrahwahlah,කරවල
karavala,කරවල
kkarawaala,කරවල
carawala,කරවල
charawala,කරවල
kaaraaawaalaa,කරවල
charavala,කරවල
kaaraavaaalaa,කරවල
kkaravala,කරවල
carravala,කරවල
caravala,කරවල
kaeraevaelae,කරවල
karawaala,කරවල
kaerraevaelae,කරවල
kahrahvahlah,කරවල
charavvala,කරවල
kahrahhvahlah,කරවල
kaaraavaalaa,කරවල
kkaravalaa,කරවල
kotta,කොට
kottta,කොට
kotah,කොට
kotae,කොට
kota,කොට
kotaaa,කොට
kotha,කොට
chota,කොට
kootaa,කොට
cota,කොට
koota,කොට
cchota,කොට
ccota,කොට
kouta,කොට
kkota,කොට
kkoota,කොට
kothha,කොට
kotaa,කොට
koutaa,කොට
kottae,කොට
kkotah,කොට
naegitinaevae,නැගිටිනවා
nagithinava,නැගිටිනවා
nagittinava,නැගිටිනවා
nagitinawa,නැගිටිනවා
nagiitiinaava,නැගිටිනවා
nagithinaava,නැගිටිනවා
naagitinaaavaa,නැගිටිනවා
nagytyynava,නැගිටිනවා
nagggitinava,නැගිටිනවා
nahggitinahvah,නැගිටිනවා
nahgitinahvah,නැගිටිනවා
nagiitiinava,නැගිටිනවා
nagittinaava,නැගිටිනවා
naghitinavaa,නැගිටිනවා
naagitinaavaa,නැගිටිනවා
nagytynava,නැගිටිනවා
naghitinava,නැගිටිනවා
nagitinava,නැගිටිනවා
naegitinaaevae,නැගිටිනවා
naggitinava,නැගිටිනවා
nagitinawwa,නැගිටිනවා
naegitinaewae,නැගිටිනවා
naggitinawwa,නැගිටිනවා
naghittinawa,නැගිටිනවා
nagytynaawa,නැගිටිනවා
nagittinawa,නැගිටිනවා
nagiitiinawa,නැගිටිනවා
nahgitinaahwah,නැගිටිනවා
nagiitiinnawa,නැගිටිනවා
nagittiinawa,නැගිටිනවා
nagytynawa,නැගිටිනවා
naagitinaaawaa,නැගිටිනවා
nagitinaava,නැගිටිනවා
nagithinawa,නැගිටිනවා
naghitinawa,නැගිටිනවා
nagitthinawa,නැගිටිනවා
naggitinawa,නැගිටිනවා
naegiitinaewae,නැගිටිනවා
naagitinaawaa,නැගිටිනවා
nahgitinahwah,නැගිටිනවා
liiyaenaewae,ලියනවා
liiyanawa,ලියනවා
liyanawa,ලියනවා
liyanava,ලියනවා
liyahnahwah,ලියනවා
liyyaanaawaa,ලියනවා
liiiyanawa,ලියනවා
liyaenaewae,ලියනවා
lyyyanawa,ලියනවා
liyaanaawaa,ලියනවා
liyanaava,ලියනවා
lliyahnahwah,ලියනවා
lyyanawa,ලියනවා
liyahnahvah,ලියනවා
liyaeenaevae,ලියනවා
liyanaawa,ලියනවා
liiyanava,ලියනවා
lyyaanava,ලියනවා
liyaahnahvah,ලියනවා
liiyannava,ලියනවා
lyyanava,ලියනවා
liyaanaavvaa,ලියනවා
liyaenaevae,ලියනවා
liyaanaavaa,ලියනවා
minneemaaruvaa,මිනීමරුවා
mineeeemaruva,මිනීමරුවා
mmiineemaruva,මිනීමරුවා
mineaeamaruva,මිනීමරුවා
mineaeamarruva,මිනීමරුවා
myneemaruva,මිනීමරුවා
mineeeemaaruva,මිනීමරුවා
miineemaruva,මිනීමරුවා
mineemahruvah,මිනීමරුවා
mineemarooova,මිනීමරුවා
miineemaruwa,මිනීමරුවා
mineemaeruvae,මිනීමරුවා
mineemaruwa,මිනීමරුවා
mineemaruuva,මිනීමරුවා
mineemmahruvah,මිනීමරුවා
mineemaaruuva,මිනීමරුවා
mineemaruva,මිනීමරුවා
mineemaroova,මිනීමරුවා
miineemaeruvae,මිනීමරුවා
mineemaaruvaa,මිනීමරුවා
myyneemaruva,මිනීමරුවා
minimaaruvaa,මිනීමරුවා
mynymaruva,මිනීමරුවා
miniimaaruvaa,මිනීමරුවා
mminimaruwa,මිනීමරුවා
minimaruwa,මිනීමරුවා
minimaroova,මිනීමරුවා
miiniimaruva,මිනීමරුවා
miinniimaruva,මිනීමරුවා
minimaeruvae,මිනීමරුවා
mynnymaruva,මිනීමරුවා
minimarroova,මිනීමරුවා
mminimaeruvae,මිනීමරුවා
minimaruuvva,මිනීමරුවා
minimaruva,මිනීමරුවා
minimahrruvah,මිනීමරුවා
minimahruvah,මිනීමරුවා
minimaruuva,මිනීමරුවා
mynyymaruwa,මිනීමරුවා
mminimahruwah,මිනීමරුවා
minimaruuwa,මිනීමරුවා
minimahruwah,මිනීමරුවා
minimaaruwaa,මිනීමරුවා
minimaroowaa,මිනීමරුවා
miiniimaruwa,මිනීමරුවා
mminimaaruwaa,මිනීමරුවා
minimaroowa,මිනීමරුවා
miiiniimaruwa,මිනීමරුවා
mynymaruwa,මිනීමරුවා
mminimaruuwa,මිනීමරුවා
minnimaeruwae,මිනීමරුවා
minimaeruwae,මිනීමරුවා
mineemarooowa,මිනීමරුවා
mineeeeemaruwa,මිනීමරුවා
mineemahruwahh,මිනීමරුවා
myneemaruwa,මිනීමරුවා
mineemaeruwae,මිනීමරුවා
mineemaaaruwaa,මිනීමරුවා
mineemaruuwa,මිනීමරුවා
myneemarruwa,මිනීමරුවා
mineaeamaruwa,මිනීමරුවා
mineaeeamaruwa,මිනීමරුවා
mineemaaeruwae,මිනීමරුවා
miineemaruuwa,මිනීමරුවා
mineemaroowa,මිනීමරුවා
mineemaaruwaa,මිනීමරුවා
mineemahruwah,මිනීමරුවා
mineeeemaruwa,මිනීමරුවා
raettae,රට
ratha,රට
rahttah,රට
rattta,රට
ratta,රට
rata,රට
raataaa,රට
rattha,රට
raetae,රට
raataa,රට
rahtah,රට
taeththae,තාත්තා
taeeththae,තාත්තා
taaththaa,තාත්තා
thathhthhha,තාත්තා
ttatthtttha,තාත්තා
taththa,තාත්තා
tahtththah,තාත්තා
ttatthttha,තාත්තා
tahththah,තාත්තා
ttaaththaa,තාත්තා
thathhthha,තාත්තා
thhathhhthha,තාත්තා
thaththa,තාත්තා
thaaaththaa,තාත්තා
thaahththah,තාත්තා
thahththah,තාත්තා
thaaththaa,තාත්තා
thaeththaae,තාත්තා
thaeththae,තාත්තා
tthatthtthaa,තාත්තා
tthatthttha,තාත්තා
thhathhthha,තාත්තා
valakuula,වලාකුළ
vaalakkula,වලාකුළ
valachulla,වලාකුළ
valakuuula,වලාකුළ
